NARS-13_000196.JPG,678,112,913,491,Flower_18
NARS-13_000196.JPG,950,528,1123,896,Flower_06
NARS-13_000196.JPG,1373,199,1612,511,Flower_44
NARS-13_000196.JPG,1568,76,1838,408,Flower_40
NARS-13_000196.JPG,2566,26,2884,360,Flower_15
NARS-13_000196.JPG,2819,172,3062,373,Flower_49
NARS-13_000196.JPG,1928,581,2239,979,Flower_28
NARS-13_000196.JPG,2346,1440,2717,1795,Flower_32
NARS-13_000196.JPG,2296,1554,2539,1816,Flower_47
NARS-13_000196.JPG,2484,2542,2605,2689,Flower_55
NARS-13_000196.JPG,2704,2334,3038,2584,Flower_26
NARS-13_000196.JPG,3608,3105,3859,3418,Flower_50
NARS-13_000196.JPG,1062,1382,1304,1707,Flower_08
NARS-13_000196.JPG,3041,2475,3299,2809,Flower_12
NARS-13_000196.JPG,2955,2136,3243,2526,Flower_13
NARS-13_000196.JPG,3343,1385,3720,1732,Flower_25
NARS-13_000196.JPG,3363,1690,3657,1970,Flower_69
NARS-13_000196.JPG,3300,1957,3661,2275,Flower_23
NARS-13_000196.JPG,3814,3051,4019,3368,Flower_19
NARS-13_000196.JPG,3889,2155,4210,2396,Flower_43
NARS-13_000196.JPG,4368,0,4576,109,Flower_52
NARS-13_000196.JPG,435,2129,651,2346,Flower_36
NARS-13_000196.JPG,4439,1265,4768,1622,Flower_30
NARS-13_000196.JPG,4517,1519,4667,1658,Flower_53
NARS-13_000196.JPG,4461,2280,4745,2584,Flower_31
NARS-13_000196.JPG,4277,2799,4613,3128,Flower_35
NARS-13_000196.JPG,4332,3093,4688,3357,Flower_24
NARS-13_000196.JPG,4733,3112,4921,3318,Flower_51
NARS-13_000196.JPG,4854,2630,5141,2936,Flower_22
NARS-13_000196.JPG,4710,1205,5044,1548,Flower_33
NARS-13_000196.JPG,4584,910,4913,1229,Flower_29
NARS-13_000196.JPG,4996,145,5342,421,Flower_42
NARS-13_000196.JPG,501,1941,796,2252,Flower_46
NARS-13_000196.JPG,5243,1592,5608,1924,Flower_34
NARS-13_000196.JPG,5104,1772,5475,2112,Flower_37
NARS-13_000196.JPG,4952,2153,5308,2507,Flower_27
NARS-13_000196.JPG,5022,2436,5343,2727,Flower_21
NARS-13_000196.JPG,5198,2907,5477,3252,Flower_11
NARS-13_000196.JPG,5157,3273,5355,3418,Flower_54
NARS-13_000196.JPG,5807,3077,6076,3353,Flower_01
NARS-13_000196.JPG,5624,2674,5933,2969,Flower_07
NARS-13_000196.JPG,5322,2524,5569,2740,Flower_05
NARS-13_000196.JPG,5480,997,5868,1347,Flower_14
NARS-13_000196.JPG,690,2384,973,2615,Flower_41
NARS-13_000196.JPG,5601,1473,5948,1759,Flower_17
NARS-13_000196.JPG,5620,2164,5909,2449,Flower_38
NARS-13_000196.JPG,5774,2178,6038,2444,Flower_04
NARS-13_000196.JPG,5820,2431,6079,2821,Flower_10
NARS-13_000196.JPG,986,2594,1251,2866,Flower_45
NARS-13_000196.JPG,1507,1742,1654,1993,Flower_48
NARS-13_000196.JPG,1586,975,1847,1286,Flower_85
NARS-13_000196.JPG,1323,513,1616,909,Flower_16
